sua_code_2016,sua_name_2016,sa2_code_2016,sa2_name_2016,area_range,zone,count
1030,Sydney,126021498,Gladesville - Huntleys Point,> 10000,Infrastructure/Utilities,2
1030,Sydney,126021498,Gladesville - Huntleys Point,> 10000,Special Use N.E.S,1
1030,Sydney,126021498,Gladesville - Huntleys Point,200 - 400,Business/Commercial,3
1030,Sydney,126021498,Gladesville - Huntleys Point,200 - 400,Community/Public Use,3
1030,Sydney,126021498,Gladesville - Huntleys Point,200 - 400,Conservation/Limited Use,1
1030,Sydney,126021498,Gladesville - Huntleys Point,200 - 400,Industrial,2
1030,Sydney,126021498,Gladesville - Huntleys Point,200 - 400,Infrastructure/Utilities,3
1030,Sydney,126021498,Gladesville - Huntleys Point,200 - 400,Mixed Use/Centre,77
1030,Sydney,126021498,Gladesville - Huntleys Point,200 - 400,Residential,222
1030,Sydney,126021498,Gladesville - Huntleys Point,400 - 600,Business/Commercial,6
1030,Sydney,126021498,Gladesville - Huntleys Point,400 - 600,Community/Public Use,10
1030,Sydney,126021498,Gladesville - Huntleys Point,400 - 600,Conservation/Limited Use,1
1030,Sydney,126021498,Gladesville - Huntleys Point,400 - 600,Industrial,3
1030,Sydney,126021498,Gladesville - Huntleys Point,400 - 600,Infrastructure/Utilities,3
1030,Sydney,126021498,Gladesville - Huntleys Point,400 - 600,Mixed Use/Centre,23
1030,Sydney,126021498,Gladesville - Huntleys Point,400 - 600,Residential,1159
1030,Sydney,126021498,Gladesville - Huntleys Point,600 - 800,Community/Public Use,2
1030,Sydney,126021498,Gladesville - Huntleys Point,600 - 800,Conservation/Limited Use,3
1030,Sydney,126021498,Gladesville - Huntleys Point,600 - 800,Industrial,2
1030,Sydney,126021498,Gladesville - Huntleys Point,600 - 800,Mixed Use/Centre,45
1030,Sydney,126021498,Gladesville - Huntleys Point,600 - 800,Residential,1135
1030,Sydney,126021498,Gladesville - Huntleys Point,800 - 1000,Community/Public Use,4
1030,Sydney,126021498,Gladesville - Huntleys Point,800 - 1000,Conservation/Limited Use,2
1030,Sydney,126021498,Gladesville - Huntleys Point,800 - 1000,Industrial,6
1030,Sydney,126021498,Gladesville - Huntleys Point,800 - 1000,Infrastructure/Utilities,1
1030,Sydney,126021498,Gladesville - Huntleys Point,800 - 1000,Mixed Use/Centre,13
1030,Sydney,126021498,Gladesville - Huntleys Point,800 - 1000,Residential,412
1030,Sydney,126021499,Hunters Hill - Woolwich,< 200,Community/Public Use,6
1030,Sydney,126021499,Hunters Hill - Woolwich,< 200,Conservation/Limited Use,2
1030,Sydney,126021499,Hunters Hill - Woolwich,< 200,Infrastructure/Utilities,7
1030,Sydney,126021499,Hunters Hill - Woolwich,< 200,Mixed Use/Centre,8
1030,Sydney,126021499,Hunters Hill - Woolwich,< 200,Residential,64
1030,Sydney,126021499,Hunters Hill - Woolwich,1000 - 10000,Business/Commercial,5
1030,Sydney,126021499,Hunters Hill - Woolwich,1000 - 10000,Community/Public Use,12
1030,Sydney,126021499,Hunters Hill - Woolwich,1000 - 10000,Conservation/Limited Use,10
1030,Sydney,126021499,Hunters Hill - Woolwich,1000 - 10000,Infrastructure/Utilities,25
1030,Sydney,126021499,Hunters Hill - Woolwich,1000 - 10000,Mixed Use/Centre,5
1030,Sydney,126021499,Hunters Hill - Woolwich,1000 - 10000,Residential,451
1030,Sydney,126021499,Hunters Hill - Woolwich,1000 - 10000,Special Use N.E.S,3
1030,Sydney,126021499,Hunters Hill - Woolwich,> 10000,Business/Commercial,1
1030,Sydney,126021499,Hunters Hill - Woolwich,> 10000,Community/Public Use,4
1030,Sydney,126021499,Hunters Hill - Woolwich,> 10000,Conservation/Limited Use,6
1030,Sydney,126021499,Hunters Hill - Woolwich,> 10000,Infrastructure/Utilities,5
1030,Sydney,126021499,Hunters Hill - Woolwich,> 10000,Residential,2
1030,Sydney,126021499,Hunters Hill - Woolwich,> 10000,Special Use N.E.S,1
1030,Sydney,126021499,Hunters Hill - Woolwich,200 - 400,Community/Public Use,5
1030,Sydney,126021499,Hunters Hill - Woolwich,200 - 400,Conservation/Limited Use,1
1030,Sydney,126021499,Hunters Hill - Woolwich,200 - 400,Infrastructure/Utilities,4
1030,Sydney,126021499,Hunters Hill - Woolwich,200 - 400,Mixed Use/Centre,28
1030,Sydney,126021499,Hunters Hill - Woolwich,200 - 400,Residential,173
1030,Sydney,126021499,Hunters Hill - Woolwich,400 - 600,Business/Commercial,5
1030,Sydney,126021499,Hunters Hill - Woolwich,400 - 600,Community/Public Use,4
1030,Sydney,126021499,Hunters Hill - Woolwich,400 - 600,Conservation/Limited Use,2
1030,Sydney,126021499,Hunters Hill - Woolwich,400 - 600,Industrial,3
1030,Sydney,126021499,Hunters Hill - Woolwich,400 - 600,Infrastructure/Utilities,5
1030,Sydney,126021499,Hunters Hill - Woolwich,400 - 600,Mixed Use/Centre,9
1030,Sydney,126021499,Hunters Hill - Woolwich,400 - 600,Residential,707
1030,Sydney,126021499,Hunters Hill - Woolwich,400 - 600,Special Use N.E.S,1
1030,Sydney,126021499,Hunters Hill - Woolwich,600 - 800,Business/Commercial,1
1030,Sydney,126021499,Hunters Hill - Woolwich,600 - 800,Community/Public Use,2
1030,Sydney,126021499,Hunters Hill - Woolwich,600 - 800,Infrastructure/Utilities,4
1030,Sydney,126021499,Hunters Hill - Woolwich,600 - 800,Mixed Use/Centre,3
1030,Sydney,126021499,Hunters Hill - Woolwich,600 - 800,Residential,785
1030,Sydney,126021499,Hunters Hill - Woolwich,800 - 1000,Community/Public Use,3
1030,Sydney,126021499,Hunters Hill - Woolwich,800 - 1000,Conservation/Limited Use,1
1030,Sydney,126021499,Hunters Hill - Woolwich,800 - 1000,Industrial,1
1030,Sydney,126021499,Hunters Hill - Woolwich,800 - 1000,Infrastructure/Utilities,11
1030,Sydney,126021499,Hunters Hill - Woolwich,800 - 1000,Mixed Use/Centre,3
1030,Sydney,126021499,Hunters Hill - Woolwich,800 - 1000,Residential,473
1030,Sydney,126021500,Macquarie Park - Marsfield,< 200,Business/Commercial,5
1030,Sydney,126021500,Macquarie Park - Marsfield,< 200,Community/Public Use,3
1030,Sydney,126021500,Macquarie Park - Marsfield,< 200,Conservation/Limited Use,2
1030,Sydney,126021500,Macquarie Park - Marsfield,< 200,Industrial,1
1030,Sydney,126021500,Macquarie Park - Marsfield,< 200,Infrastructure/Utilities,9
1030,Sydney,126021500,Macquarie Park - Marsfield,< 200,Mixed Use/Centre,5
1030,Sydney,126021500,Macquarie Park - Marsfield,< 200,Residential,11
1030,Sydney,126021500,Macquarie Park - Marsfield,1000 - 10000,Business/Commercial,59
1030,Sydney,126021500,Macquarie Park - Marsfield,1000 - 10000,Community/Public Use,41
1030,Sydney,126021500,Macquarie Park - Marsfield,1000 - 10000,Conservation/Limited Use,52
