,state,division_name,polling_place_name,premises_suburb,latitude,longitude,geom
271,NSW,Blaxland,Yagoona West,YAGOONA,-33.9064,151.021,POINT (-33.9064 151.021)
272,NSW,Bradfield,Asquith (Bradfield),ASQUITH,-33.6855,151.112,POINT (-33.6855 151.112)
273,NSW,Bradfield,BLV Bradfield PPVC,CHATSWOOD,-33.7981824,151.1818539,POINT (-33.7981824 151.1818539)
274,NSW,Bradfield,Castle Cove,CASTLE COVE,-33.7831013,151.2024443,POINT (-33.7831013 151.2024443)
275,NSW,Bradfield,Central Sydney BRADFIELD PPVC,HAYMARKET,-33.8824351,151.2063239,POINT (-33.8824351 151.2063239)
276,NSW,Bradfield,Chatswood (Bradfield),CHATSWOOD,-33.7991792,151.1830173,POINT (-33.7991792 151.1830173)
277,NSW,Bradfield,Chatswood BRADFIELD PPVC,CHATSWOOD,-33.7975386,151.1817732,POINT (-33.7975386 151.1817732)
278,NSW,Bradfield,Chatswood West (Bradfield),CHATSWOOD,-33.7999459,151.1753141,POINT (-33.7999459 151.1753141)
279,NSW,Bradfield,Divisional Office (PREPOLL),CHATSWOOD,-33.7982897,151.1819191,POINT (-33.7982897 151.1819191)
280,NSW,Bradfield,Gordon,GORDON,-33.75679,151.15251,POINT (-33.75679 151.15251)
281,NSW,Bradfield,Gordon East,GORDON,-33.7459209,151.1574345,POINT (-33.7459209 151.1574345)
282,NSW,Bradfield,Gordon PPVC,ROSEVILLE,-33.784254,151.1832633,POINT (-33.784254 151.1832633)
283,NSW,Bradfield,Gordon West,WEST PYMBLE,-33.7601,151.139,POINT (-33.7601 151.139)
284,NSW,Bradfield,Hornsby (Bradfield),HORNSBY,-33.7,151.097,POINT (-33.7 151.097)
285,NSW,Bradfield,Hornsby BRADFIELD PPVC,HORNSBY,-33.702591,151.097463,POINT (-33.702591 151.097463)
286,NSW,Bradfield,Hornsby Central (Bradfield),HORNSBY,-33.7064,151.102,POINT (-33.7064 151.102)
287,NSW,Bradfield,Hornsby East,HORNSBY,-33.70282,151.105087,POINT (-33.70282 151.105087)
288,NSW,Bradfield,Hornsby West (Bradfield),HORNSBY,-33.70446,151.097122,POINT (-33.70446 151.097122)
289,NSW,Bradfield,Killara,LINDFIELD,-33.7757354,151.1700368,POINT (-33.7757354 151.1700368)
290,NSW,Bradfield,Killara East,KILLARA,-33.7560824,151.1740076,POINT (-33.7560824 151.1740076)
291,NSW,Bradfield,Lindfield Central,LINDFIELD WEST,-33.7777892,151.1483567,POINT (-33.7777892 151.1483567)
292,NSW,Bradfield,Lindfield East,LINDFIELD,-33.7681,151.184,POINT (-33.7681 151.184)
293,NSW,Bradfield,Lindfield North,LINDFIELD,-33.78106,151.16972,POINT (-33.78106 151.16972)
294,NSW,Bradfield,Lindfield West,KILLARA,-33.77468,151.14553,POINT (-33.77468 151.14553)
295,NSW,Bradfield,Normanhurst (Bradfield),NORMANHURST,-33.7237,151.098,POINT (-33.7237 151.098)
296,NSW,Bradfield,North Wahroonga,WAHROONGA,-33.7049082,151.1306416,POINT (-33.7049082 151.1306416)
297,NSW,Bradfield,Pennant Hills BRADFIELD PPVC,THORNLEIGH,-33.7299801,151.0807536,POINT (-33.7299801 151.0807536)
298,NSW,Bradfield,Pymble,PYMBLE,-33.7395,151.137,POINT (-33.7395 151.137)
299,NSW,Bradfield,Pymble North,PYMBLE,-33.731839,151.1411654,POINT (-33.731839 151.1411654)
300,NSW,Bradfield,Pymble West,WEST PYMBLE,-33.76394,151.12354,POINT (-33.76394 151.12354)
301,NSW,Bradfield,Roseville,ROSEVILLE,-33.7842,151.179311,POINT (-33.7842 151.179311)
302,NSW,Bradfield,Roseville East,ROSEVILLE,-33.782,151.188,POINT (-33.782 151.188)
303,NSW,Bradfield,Roseville South,ROSEVILLE,-33.786608,151.1895499,POINT (-33.786608 151.1895499)
304,NSW,Bradfield,St Ives,ST IVES,-33.7291,151.1604,POINT (-33.7291 151.1604)
305,NSW,Bradfield,St Ives Chase,ST IVES CHASE,-33.7084749,151.1632003,POINT (-33.7084749 151.1632003)
306,NSW,Bradfield,St Ives East,ST IVES,-33.72443,151.17794,POINT (-33.72443 151.17794)
307,NSW,Bradfield,St Ives North,ST IVES,-33.7187,151.164,POINT (-33.7187 151.164)
308,NSW,Bradfield,St Ives PPVC,ST IVES,-33.730721,151.1610768,POINT (-33.730721 151.1610768)
309,NSW,Bradfield,St Ives South,ST IVES,-33.7403,151.167,POINT (-33.7403 151.167)
310,NSW,Bradfield,South Turramurra,SOUTH TURRAMURRA,-33.7565262,151.1131977,POINT (-33.7565262 151.1131977)
311,NSW,Bradfield,South Turramurra Heights,TURRAMURRA,-33.7446,151.113,POINT (-33.7446 151.113)
315,NSW,Bradfield,Sydney (Bradfield),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
316,NSW,Bradfield,Sydney BRADFIELD PPVC,SYDNEY,-33.8638565,151.2092587,POINT (-33.8638565 151.2092587)
317,NSW,Bradfield,Turramurra Central,PYMBLE,-33.7347001,151.1370193,POINT (-33.7347001 151.1370193)
318,NSW,Bradfield,Turramurra North,NORTH TURRAMURRA,-33.7147,151.147,POINT (-33.7147 151.147)
319,NSW,Bradfield,Turramurra Valley,NORTH TURRAMURRA,-33.6909916,151.1537943,POINT (-33.6909916 151.1537943)
320,NSW,Bradfield,Wahroonga,WAHROONGA,-33.716189,151.1182789,POINT (-33.716189 151.1182789)
321,NSW,Bradfield,Wahroonga East,WAHROONGA,-33.7155,151.128,POINT (-33.7155 151.128)
322,NSW,Bradfield,Wahroonga South,WAHROONGA,-33.7168372,151.1205225,POINT (-33.7168372 151.1205225)
323,NSW,Bradfield,Waitara,WAITARA,-33.7133693,151.1034831,POINT (-33.7133693 151.1034831)
324,NSW,Bradfield,Waitara North,WAITARA,-33.7091354,151.1062678,POINT (-33.7091354 151.1062678)
325,NSW,Bradfield,Warrawee,TURRAMURRA,-33.73,151.123,POINT (-33.73 151.123)
326,NSW,Calare,Barry,BARRY,-33.6464839,149.2717135,POINT (-33.6464839 149.2717135)
327,NSW,Calare,Bathurst,BATHURST,-33.4217,149.571,POINT (-33.4217 149.571)
328,NSW,Calare,Bathurst Central,BATHURST,-33.42,149.577,POINT (-33.42 149.577)
329,NSW,Calare,Bathurst City,BATHURST,-33.4163,149.58,POINT (-33.4163 149.58)
330,NSW,Calare,Bathurst North,BATHURST,-33.4129,149.569,POINT (-33.4129 149.569)
331,NSW,Calare,Bathurst PPVC,BATHURST,-33.4152062,149.5788909,POINT (-33.4152062 149.5788909)
332,NSW,Calare,Bathurst South,BATHURST,-33.4337,149.569,POINT (-33.4337 149.569)
333,NSW,Calare,Bathurst West,WEST BATHURST,-33.4118,149.559,POINT (-33.4118 149.559)
334,NSW,Calare,Black Springs,BLACK SPRINGS,-33.8463,149.742,POINT (-33.8463 149.742)
335,NSW,Calare,Blayney,BLAYNEY,-33.5300044,149.2549042,POINT (-33.5300044 149.2549042)
336,NSW,Calare,Bletchington,ORANGE,-33.2693,149.103,POINT (-33.2693 149.103)
337,NSW,Calare,Bloomfield,BLOOMFIELD,-33.3186807,149.0910603,POINT (-33.3186807 149.0910603)
338,NSW,Calare,BLV Calare PPVC,ORANGE,-33.2861219,149.1010431,POINT (-33.2861219 149.1010431)
339,NSW,Calare,Borenore,BORENORE,-33.251,148.984,POINT (-33.251 148.984)
340,NSW,Calare,Bowen,ORANGE,-33.2802,149.118,POINT (-33.2802 149.118)
341,NSW,Calare,Bowenfels South,SOUTH BOWENFELS,-33.5152,150.120477,POINT (-33.5152 150.120477)
342,NSW,Calare,Calare Central,ORANGE,-33.2872,149.08,POINT (-33.2872 149.08)
343,NSW,Calare,Canobolas,CANOBOLAS,-33.3062,149.047,POINT (-33.3062 149.047)
344,NSW,Calare,Canowindra,CANOWINDRA,-33.5577156,148.6706656,POINT (-33.5577156 148.6706656)
345,NSW,Calare,Capertee,CAPERTEE,-33.1465683,149.9867103,POINT (-33.1465683 149.9867103)
346,NSW,Calare,Carcoar,CARCOAR,-33.6118941,149.1420543,POINT (-33.6118941 149.1420543)
347,NSW,Calare,Cargo,CARGO,-33.4277553,148.8078627,POINT (-33.4277553 148.8078627)
348,NSW,Calare,Cooerwull,LITHGOW,-33.4839494,150.141751,POINT (-33.4839494 150.141751)
349,NSW,Calare,Cudal,CUDAL,-33.2873619,148.7403241,POINT (-33.2873619 148.7403241)
350,NSW,Calare,Cullen Bullen,CULLEN BULLEN,-33.2995,150.033,POINT (-33.2995 150.033)
351,NSW,Calare,Cumnock,CUMNOCK,-32.92905,148.748647,POINT (-32.92905 148.748647)
352,NSW,Calare,Divisional Office (PREPOLL),ORANGE,-33.2860684,149.1011184,POINT (-33.2860684 149.1011184)
353,NSW,Calare,Dubbo CALARE PPVC,DUBBO,-32.2315018,148.6329645,POINT (-32.2315018 148.6329645)
354,NSW,Calare,Eglinton,EGLINTON,-33.3778328,149.5401417,POINT (-33.3778328 149.5401417)
355,NSW,Calare,Eugowra,EUGOWRA,-33.4237,148.369,POINT (-33.4237 148.369)
356,NSW,Calare,Geurie,GEURIE,-32.3961,148.829,POINT (-32.3961 148.829)
357,NSW,Calare,Glen Alice,GLEN ALICE,-33.0426996,150.2143916,POINT (-33.0426996 150.2143916)
358,NSW,Calare,Glenroi,ORANGE,-33.2972043,149.1117993,POINT (-33.2972043 149.1117993)
359,NSW,Calare,Gulgong,GULGONG,-32.3616,149.534,POINT (-32.3616 149.534)
360,NSW,Calare,Hampton,HAMPTON,-33.6487525,150.0490689,POINT (-33.6487525 150.0490689)
361,NSW,Calare,Hargraves,HARGRAVES,-32.7854,149.462,POINT (-32.7854 149.462)
362,NSW,Calare,Hartley,HARTLEY,-33.551,150.188,POINT (-33.551 150.188)
363,NSW,Calare,Hermitage,LITHGOW,-33.4799,150.149,POINT (-33.4799 150.149)
364,NSW,Calare,Hill End,HILL END,-33.0349,149.416,POINT (-33.0349 149.416)
365,NSW,Calare,Ilford,ILFORD,-32.9668,149.856,POINT (-32.9668 149.856)
366,NSW,Calare,Kandos,KANDOS,-32.8590215,149.9749159,POINT (-32.8590215 149.9749159)
367,NSW,Calare,Kelso,KELSO,-33.4176,149.604,POINT (-33.4176 149.604)
368,NSW,Calare,Lithgow,LITHGOW,-33.4818,150.16,POINT (-33.4818 150.16)
369,NSW,Calare,Lithgow PPVC,LITHGOW,-33.4809335,150.1574085,POINT (-33.4809335 150.1574085)
370,NSW,Calare,Lucknow,LUCKNOW,-33.3445,149.161,POINT (-33.3445 149.161)
371,NSW,Calare,Lue,LUE,-32.6566633,149.8455213,POINT (-32.6566633 149.8455213)
372,NSW,Calare,Lyndhurst,LYNDHURST,-33.6738179,149.0445601,POINT (-33.6738179 149.0445601)
373,NSW,Calare,Mandurama,MANDURAMA,-33.6518,149.07,POINT (-33.6518 149.07)
374,NSW,Calare,Manildra,MANILDRA,-33.1858946,148.6928488,POINT (-33.1858946 148.6928488)
375,NSW,Calare,Meadow Flat,MEADOW FLAT,-33.4344484,149.9201679,POINT (-33.4344484 149.9201679)
376,NSW,Calare,Millthorpe,MILLTHORPE,-33.4454758,149.1857157,POINT (-33.4454758 149.1857157)
377,NSW,Calare,Molong,MOLONG,-33.0948742,148.865605,POINT (-33.0948742 148.865605)
378,NSW,Calare,Mudgee,MUDGEE,-32.5914,149.592,POINT (-32.5914 149.592)
379,NSW,Calare,Mudgee Central,MUDGEE,-32.5984,149.583,POINT (-32.5984 149.583)
380,NSW,Calare,Mudgee PPVC,MUDGEE,-32.5901568,149.5887382,POINT (-32.5901568 149.5887382)
382,NSW,Calare,Mudgee South,MUDGEE,-32.6066,149.584,POINT (-32.6066 149.584)
383,NSW,Calare,Mullion Creek,MULLION CREEK,-33.1391,149.121,POINT (-33.1391 149.121)
384,NSW,Calare,Mumbil,MUMBIL,-32.7219,149.051,POINT (-32.7219 149.051)
385,NSW,Calare,Nashdale,NASHDALE,-33.2940709,149.0123866,POINT (-33.2940709 149.0123866)
386,NSW,Calare,Neville,NEVILLE,-33.709,149.217,POINT (-33.709 149.217)
387,NSW,Calare,O'Connell,O'CONNELL,-33.5245,149.72,POINT (-33.5245 149.72)
388,NSW,Calare,Oakey Park,LITHGOW,-33.466,150.183,POINT (-33.466 150.183)
389,NSW,Calare,Oberon,OBERON,-33.7021,149.859,POINT (-33.7021 149.859)
390,NSW,Calare,Orange,ORANGE,-33.2854901,149.0968798,POINT (-33.2854901 149.0968798)
391,NSW,Calare,Orange East,ORANGE,-33.2848161,149.1078578,POINT (-33.2848161 149.1078578)
392,NSW,Calare,Orange North West,ORANGE,-33.2583532,149.0726671,POINT (-33.2583532 149.0726671)
393,NSW,Calare,Orange PPVC,ORANGE,-33.2879159,149.1018679,POINT (-33.2879159 149.1018679)
394,NSW,Calare,Orange South,ORANGE,-33.293091,149.0970536,POINT (-33.293091 149.0970536)
395,NSW,Calare,Orange West,ORANGE,-33.2809,149.086,POINT (-33.2809 149.086)
396,NSW,Calare,Peel,PEEL,-33.3094,149.635,POINT (-33.3094 149.635)
397,NSW,Calare,Perthville,PERTHVILLE,-33.4912774,149.5491994,POINT (-33.4912774 149.5491994)
398,NSW,Calare,Portland,PORTLAND,-33.3551735,149.9792727,POINT (-33.3551735 149.9792727)
399,NSW,Calare,Raglan,RAGLAN,-33.4283,149.648,POINT (-33.4283 149.648)
400,NSW,Calare,Rockley,ROCKLEY,-33.69226,149.56285,POINT (-33.69226 149.56285)
401,NSW,Calare,Rylstone,RYLSTONE,-32.795781,149.972821,POINT (-32.795781 149.972821)
406,NSW,Calare,Spring Hill,SPRING HILL,-33.3997,149.151,POINT (-33.3997 149.151)
407,NSW,Calare,Spring Terrace,SPRING TERRACE,-33.3940137,149.0967575,POINT (-33.3940137 149.0967575)
408,NSW,Calare,Stuart Town,STUART TOWN,-32.8023,149.069,POINT (-32.8023 149.069)
409,NSW,Calare,Sydney (Calare),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
410,NSW,Calare,Trunkey,TRUNKEY CREEK,-33.8222481,149.3288065,POINT (-33.8222481 149.3288065)
411,NSW,Calare,Tweed Mills,LITHGOW,-33.4848816,150.1348122,POINT (-33.4848816 150.1348122)
412,NSW,Calare,Ulan,ULAN,-32.2822,149.743,POINT (-32.2822 149.743)
413,NSW,Calare,Wallerawang,WALLERAWANG,-33.4196,150.071,POINT (-33.4196 150.071)
414,NSW,Calare,Waratah North Orange,ORANGE,-33.246382,149.1048036,POINT (-33.246382 149.1048036)
415,NSW,Calare,Wattle Flat,WATTLE FLAT,-33.1422,149.692,POINT (-33.1422 149.692)
416,NSW,Calare,Wellington,WELLINGTON,-32.5576237,148.9420174,POINT (-32.5576237 148.9420174)
417,NSW,Calare,Wellington East,WELLINGTON,-32.5551,148.952,POINT (-32.5551 148.952)
418,NSW,Calare,Windeyer,WINDEYER,-32.6610913,149.4866753,POINT (-32.6610913 149.4866753)
419,NSW,Calare,Yeoval,YEOVAL,-32.7549609,148.6500868,POINT (-32.7549609 148.6500868)
420,NSW,Calare,Yetholme,YETHOLME,-33.4478,149.817,POINT (-33.4478 149.817)
421,NSW,Chifley,Arndell Park North,BLACKTOWN,-33.78707,150.89061,POINT (-33.78707 150.89061)
422,NSW,Chifley,Bidwill,BIDWILL,-33.7339,150.826,POINT (-33.7339 150.826)
423,NSW,Chifley,Blackett,BLACKETT,-33.7395,150.816,POINT (-33.7395 150.816)
424,NSW,Chifley,Blacktown CHIFLEY PPVC,BLACKTOWN,-33.7691823,150.9075553,POINT (-33.7691823 150.9075553)
425,NSW,Chifley,Blacktown South (Chifley),BLACKTOWN,-33.78035,150.9058,POINT (-33.78035 150.9058)
426,NSW,Chifley,Blacktown West,BLACKTOWN,-33.7705,150.893,POINT (-33.7705 150.893)
427,NSW,Chifley,BLV Chifley PPVC,PENRITH,-33.752017,150.690599,POINT (-33.752017 150.690599)
428,NSW,Chifley,Dean Park,DEAN PARK,-33.7339,150.858,POINT (-33.7339 150.858)
429,NSW,Chifley,Divisional Office (PREPOLL),PENRITH,-33.752158,150.690381,POINT (-33.752158 150.690381)
430,NSW,Chifley,Doonside,DOONSIDE,-33.765,150.872,POINT (-33.765 150.872)
431,NSW,Chifley,Doonside Central,DOONSIDE,-33.7552034,150.8642732,POINT (-33.7552034 150.8642732)
432,NSW,Chifley,Doonside North,DOONSIDE,-33.7563,150.875,POINT (-33.7563 150.875)
433,NSW,Chifley,Doonside South,BLACKTOWN,-33.7831813,150.8855827,POINT (-33.7831813 150.8855827)
434,NSW,Chifley,Glendenning,GLENDENNING,-33.7425,150.852,POINT (-33.7425 150.852)
435,NSW,Chifley,Hassall Grove,HASSALL GROVE,-33.7361,150.84,POINT (-33.7361 150.84)
436,NSW,Chifley,Hebersham,HEBERSHAM,-33.7477,150.825,POINT (-33.7477 150.825)
437,NSW,Chifley,Lethbridge Park,LETHBRIDGE PARK,-33.7381603,150.8008757,POINT (-33.7381603 150.8008757)
438,NSW,Chifley,Marayong,BLACKTOWN,-33.7565,150.895,POINT (-33.7565 150.895)
439,NSW,Chifley,Marayong Heights,MARAYONG,-33.7429,150.896,POINT (-33.7429 150.896)
440,NSW,Chifley,Marayong South,BLACKTOWN,-33.7606,150.885,POINT (-33.7606 150.885)
441,NSW,Chifley,Marayong West,MARAYONG,-33.7476227,150.8914958,POINT (-33.7476227 150.8914958)
442,NSW,Chifley,Marsden Park,MARSDEN PARK,-33.696,150.834,POINT (-33.696 150.834)
443,NSW,Chifley,Minchinbury (Chifley),MINCHINBURY,-33.7875,150.831,POINT (-33.7875 150.831)
444,NSW,Chifley,Mount Druitt,MOUNT DRUITT,-33.7672611,150.825511,POINT (-33.7672611 150.825511)
445,NSW,Chifley,Mount Druitt CHIFLEY PPVC,ROOTY HILL,-33.7722375,150.8439001,POINT (-33.7722375 150.8439001)
446,NSW,Chifley,Mount Druitt North,MOUNT DRUITT,-33.7639,150.812,POINT (-33.7639 150.812)
447,NSW,Chifley,Mount Druitt South,MOUNT DRUITT,-33.7749,150.814,POINT (-33.7749 150.814)
448,NSW,Chifley,Plumpton,PLUMPTON,-33.7491,150.838,POINT (-33.7491 150.838)
449,NSW,Chifley,Plumpton Central,PLUMPTON,-33.7479386,150.8349137,POINT (-33.7479386 150.8349137)
450,NSW,Chifley,Quakers Hill,QUAKERS HILL,-33.7377,150.885,POINT (-33.7377 150.885)
451,NSW,Chifley,Quakers Hill East (Chifley),QUAKERS HILL,-33.7292,150.896,POINT (-33.7292 150.896)
452,NSW,Chifley,Rooty Hill North,ROOTY HILL,-33.769,150.841,POINT (-33.769 150.841)
453,NSW,Chifley,Rooty Hill South,ROOTY HILL,-33.7733925,150.8448782,POINT (-33.7733925 150.8448782)
454,NSW,Chifley,Rooty Hill West,ROOTY HILL,-33.7719179,150.8356366,POINT (-33.7719179 150.8356366)
455,NSW,Chifley,Ropes Crossing,ROPES CROSSING,-33.7331733,150.7826436,POINT (-33.7331733 150.7826436)
456,NSW,Chifley,Shalvey,SHALVEY,-33.7278,150.807,POINT (-33.7278 150.807)
458,NSW,Chifley,Sydney (Chifley),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
459,NSW,Chifley,Tregear,TREGEAR,-33.7453707,150.7948779,POINT (-33.7453707 150.7948779)
460,NSW,Chifley,Whalan,WHALAN,-33.7526,150.81,POINT (-33.7526 150.81)
461,NSW,Chifley,Willmot,WILLMOT,-33.7256,150.794,POINT (-33.7256 150.794)
462,NSW,Chifley,Woodcroft,WOODCROFT,-33.7496,150.882,POINT (-33.7496 150.882)
463,NSW,Cook,Blakehurst South,BLAKEHURST,-33.996455,151.1066889,POINT (-33.996455 151.1066889)
464,NSW,Cook,BLV Cook PPVC,MIRANDA,-34.03313,151.101818,POINT (-34.03313 151.101818)
465,NSW,Cook,Brighton-Le-Sands (Cook),BRIGHTON-LE-SANDS,-33.9627,151.148,POINT (-33.9627 151.148)
466,NSW,Cook,Burraneer,BURRANEER,-34.0542808,151.1351206,POINT (-34.0542808 151.1351206)
467,NSW,Cook,Burraneer Bay,BURRANEER,-34.0507,151.133,POINT (-34.0507 151.133)
468,NSW,Cook,Caringbah Central,CARINGBAH,-34.0462315,151.1230705,POINT (-34.0462315 151.1230705)
469,NSW,Cook,Caringbah North,CARINGBAH,-34.03343,151.121,POINT (-34.03343 151.121)
470,NSW,Cook,Caringbah South,CARINGBAH SOUTH,-34.0537,151.123,POINT (-34.0537 151.123)
471,NSW,Cook,Caringbah West,CARINGBAH SOUTH,-34.0459,151.113,POINT (-34.0459 151.113)
472,NSW,Cook,Carlton South (Cook),CARLTON,-33.9727,151.128,POINT (-33.9727 151.128)
473,NSW,Cook,Carss Park,CARSS PARK,-33.9834,151.116,POINT (-33.9834 151.116)
474,NSW,Cook,Central Sydney COOK PPVC,HAYMARKET,-33.8824351,151.2063239,POINT (-33.8824351 151.2063239)
475,NSW,Cook,Connells Point (Cook),CONNELLS POINT,-33.9855,151.1,POINT (-33.9855 151.1)
476,NSW,Cook,Cronulla,CRONULLA,-34.0538,151.148,POINT (-34.0538 151.148)
477,NSW,Cook,Cronulla Central,CRONULLA,-34.0573311,151.1530107,POINT (-34.0573311 151.1530107)
478,NSW,Cook,Cronulla South,CRONULLA,-34.0653,151.154,POINT (-34.0653 151.154)
479,NSW,Cook,Divisional Office (PREPOLL),MIRANDA,-34.0332079,151.1022234,POINT (-34.0332079 151.1022234)
480,NSW,Cook,Engadine COOK PPVC,ENGADINE,-34.0668419,151.0139349,POINT (-34.0668419 151.0139349)
481,NSW,Cook,Greenhills Beach,GREENHILLS BEACH,-34.0389,151.158,POINT (-34.0389 151.158)
482,NSW,Cook,Gymea,GYMEA,-34.0371,151.084,POINT (-34.0371 151.084)
483,NSW,Cook,Gymea Bay,GYMEA BAY,-34.0468,151.083,POINT (-34.0468 151.083)
484,NSW,Cook,Gymea Bay North,GYMEA BAY,-34.0425237,151.0841204,POINT (-34.0425237 151.0841204)
485,NSW,Cook,Gymea North,GYMEA,-34.0265,151.088,POINT (-34.0265 151.088)
486,NSW,Cook,Hurstville COOK PPVC,HURSTVILLE,-33.9663791,151.1068363,POINT (-33.9663791 151.1068363)
487,NSW,Cook,Kirrawee (Cook),KIRRAWEE,-34.0331,151.078,POINT (-34.0331 151.078)
488,NSW,Cook,Kogarah Bay,KOGARAH BAY,-33.9839,151.123,POINT (-33.9839 151.123)
489,NSW,Cook,Kogarah East,KOGARAH,-33.9687,151.137,POINT (-33.9687 151.137)
490,NSW,Cook,Kurnell,KURNELL,-34.0108,151.204,POINT (-34.0108 151.204)
491,NSW,Cook,Lilli Pilli,LILLI PILLI,-34.0636292,151.1189871,POINT (-34.0636292 151.1189871)
492,NSW,Cook,Miranda,MIRANDA,-34.0332,151.098,POINT (-34.0332 151.098)
493,NSW,Cook,Miranda Central,MIRANDA,-34.036371,151.1008735,POINT (-34.036371 151.1008735)
494,NSW,Cook,Miranda COOK PPVC,MIRANDA,-34.0332379,151.1022225,POINT (-34.0332379 151.1022225)
495,NSW,Cook,Miranda North,MIRANDA,-34.0314,151.113,POINT (-34.0314 151.113)
496,NSW,Cook,Miranda South,MIRANDA,-34.0343221,151.0968145,POINT (-34.0343221 151.0968145)
497,NSW,Cook,Ramsgate,RAMSGATE,-33.9847,151.138,POINT (-33.9847 151.138)
498,NSW,Cook,Ramsgate Beach,RAMSGATE,-33.982,151.144,POINT (-33.982 151.144)
499,NSW,Cook,Rockdale COOK PPVC,ROCKDALE,-33.95144,151.13895,POINT (-33.95144 151.13895)
500,NSW,Cook,Sandringham,SANDRINGHAM,-33.9991,151.139,POINT (-33.9991 151.139)
501,NSW,Cook,Sans Souci,SANS SOUCI,-33.9951,151.13,POINT (-33.9951 151.13)
504,NSW,Cook,Sydney (Cook),SYDNEY,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
505,NSW,Cook,Sylvania,SYLVANIA,-34.0084,151.112,POINT (-34.0084 151.112)
506,NSW,Cook,Sylvania Heights,SYLVANIA,-34.0124,151.098,POINT (-34.0124 151.098)
507,NSW,Cook,Sylvania Heights South,SYLVANIA,-34.0142066,151.09556,POINT (-34.0142066 151.09556)
508,NSW,Cook,Sylvania South,SYLVANIA,-34.0196,151.105,POINT (-34.0196 151.105)
509,NSW,Cook,Taren Point,TAREN POINT,-34.0189,151.123,POINT (-34.0189 151.123)
510,NSW,Cook,Woolooware,WOOLOOWARE,-34.0456,151.146,POINT (-34.0456 151.146)
511,NSW,Cook,Woolooware North,WOOLOOWARE,-34.0396225,151.145603,POINT (-34.0396225 151.145603)
512,NSW,Cook,Yowie Bay,YOWIE BAY,-34.0479,151.103,POINT (-34.0479 151.103)
513,NSW,Cowper,Aldavilla,YARRAVEL,-31.0554733,152.786424,POINT (-31.0554733 152.786424)
514,NSW,Cowper,Bayldon,TOORMINA,-30.3637,153.08,POINT (-30.3637 153.08)
515,NSW,Cowper,Bellbrook,BELLBROOK,-30.8188,152.509,POINT (-30.8188 152.509)
516,NSW,Cowper,Bellingen,BELLINGEN,-30.4516,152.895,POINT (-30.4516 152.895)
517,NSW,Cowper,Bellingen North,BELLINGEN,-30.4490208,152.8988106,POINT (-30.4490208 152.8988106)
518,NSW,Cowper,BLV Cowper PPVC,WEST KEMPSEY,-31.0807034,152.828489,POINT (-31.0807034 152.828489)
519,NSW,Cowper,Boambee,BOAMBEE,-30.3346,153.077,POINT (-30.3346 153.077)
520,NSW,Cowper,Boambee East,TOORMINA,-30.3587339,153.0847669,POINT (-30.3587339 153.0847669)
521,NSW,Cowper,Bonville,BONVILLE,-30.3847392,153.0506212,POINT (-30.3847392 153.0506212)
522,NSW,Cowper,Bostobrick,BOSTOBRICK,-30.2747,152.629,POINT (-30.2747 152.629)
523,NSW,Cowper,Bowraville,BOWRAVILLE,-30.6436,152.854,POINT (-30.6436 152.854)
524,NSW,Cowper,Coffs Harbour,COFFS HARBOUR,-30.2970164,153.1158675,POINT (-30.2970164 153.1158675)
525,NSW,Cowper,Coffs Harbour Central,COFFS HARBOUR,-30.2987081,153.118226,POINT (-30.2987081 153.118226)
526,NSW,Cowper,Coffs Harbour COWPER PPVC,COFFS HARBOUR,-30.2970164,153.1158675,POINT (-30.2970164 153.1158675)
527,NSW,Cowper,Coffs Harbour Jetty,COFFS HARBOUR,-30.305341,153.1358181,POINT (-30.305341 153.1358181)
529,NSW,Cowper,Coffs Harbour North,COFFS HARBOUR,-30.2793174,153.1274649,POINT (-30.2793174 153.1274649)
530,NSW,Cowper,Coffs Harbour South,COFFS HARBOUR,-30.2926,153.104,POINT (-30.2926 153.104)
531,NSW,Cowper,Coffs Harbour West,COFFS HARBOUR,-30.2828,153.112,POINT (-30.2828 153.112)
532,NSW,Cowper,Crescent Head,CRESCENT HEAD,-31.1898,152.971,POINT (-31.1898 152.971)
533,NSW,Cowper,Divisional Office (PREPOLL),WEST KEMPSEY,-31.0810841,152.8285931,POINT (-31.0810841 152.8285931)
534,NSW,Cowper,Dorrigo,DORRIGO,-30.3393389,152.7117264,POINT (-30.3393389 152.7117264)
535,NSW,Cowper,Emerald Downs,PORT MACQUARIE,-31.4781,152.915,POINT (-31.4781 152.915)
536,NSW,Cowper,Eungai Creek,EUNGAI CREEK,-30.831,152.882,POINT (-30.831 152.882)
537,NSW,Cowper,Frederickton,FREDERICKTON,-31.0327,152.88,POINT (-31.0327 152.88)
538,NSW,Cowper,Gladstone,GLADSTONE,-31.0262943,152.9461395,POINT (-31.0262943 152.9461395)
